Joint Angles,Hand Matrix,Model,Model Matrix,Camera Transform,Ground Plane Height,Image Save Name,Image Size
"0,0,3.14159265359,0.0,0.0,3.14159265359,0.0,0.0,0.0,0.0","[[ 0.      1.      0.      0.    ]
 [-1.      0.      0.     -0.0523]
 [ 0.      0.      1.     -0.075 ]
 [ 0.      0.      0.      1.    ]]",cube_h10D47_w14D48_e17D37,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.05233051]
 [ 0.          0.          1.          0.13684469]
 [ 0.          0.          0.          1.        ]]","[[-0.70626164  0.70074499 -0.10075192  0.1795    ]
 [ 0.          0.14231484  0.98982144 -1.763     ]
 [ 0.70795091  0.69907292 -0.10051151  0.179     ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h10D47_w14D48_e17D37_h_hook_side_90_cam1,
"0,0,3.14159265359,0.0,0.0,3.14159265359,0.0,0.0,0.0,0.0","[[ 0.      1.      0.      0.    ]
 [-1.      0.      0.     -0.0796]
 [ 0.      0.      1.     -0.075 ]
 [ 0.      0.      0.      1.    ]]",cube_h15D92_w17D73_e19D55,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.07957693]
 [ 0.          0.          1.          0.14773462]
 [ 0.          0.          0.          1.        ]]","[[-0.70626164  0.70074499 -0.10075192  0.1795    ]
 [ 0.          0.14231484  0.98982144 -1.763     ]
 [ 0.70795091  0.69907292 -0.10051151  0.179     ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h15D92_w17D73_e19D55_h_hook_side_90_cam1,
"0,0,3.14159265359,0.0,0.0,3.14159265359,0.0,0.0,0.0,0.0","[[ 0.     1.     0.     0.   ]
 [-1.     0.     0.    -0.065]
 [ 0.     0.     1.    -0.075]
 [ 0.     0.     0.     1.   ]]",cube_h13D00_w17D53_e18D87,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.065     ]
 [ 0.          0.          1.          0.14433333]
 [ 0.          0.          0.          1.        ]]","[[-0.70626164  0.70074499 -0.10075192  0.1795    ]
 [ 0.          0.14231484  0.98982144 -1.763     ]
 [ 0.70795091  0.69907292 -0.10051151  0.179     ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h13D00_w17D53_e18D87_h_hook_side_90_cam1,
"0,0,3.14159265359,0.0,0.0,3.14159265359,0.0,0.0,0.0,0.0","[[ 0.      1.      0.      0.    ]
 [-1.      0.      0.     -0.0504]
 [ 0.      0.      1.     -0.075 ]
 [ 0.      0.      0.      1.    ]]",cube_h10D08_w17D34_e18D19,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.05042307]
 [ 0.          0.          1.          0.14093205]
 [ 0.          0.          0.          1.        ]]","[[-0.70626164  0.70074499 -0.10075192  0.1795    ]
 [ 0.          0.14231484  0.98982144 -1.763     ]
 [ 0.70795091  0.69907292 -0.10051151  0.179     ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h10D08_w17D34_e18D19_h_hook_side_90_cam1,
"0,0,3.14159265359,0.0,0.0,3.14159265359,0.0,0.0,0.0,0.0","[[ 0.      1.      0.      0.    ]
 [-1.      0.      0.     -0.0777]
 [ 0.      0.      1.     -0.075 ]
 [ 0.      0.      0.      1.    ]]",cube_h15D53_w20D59_e20D36,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.07766949]
 [ 0.          0.          1.          0.15182198]
 [ 0.          0.          0.          1.        ]]","[[-0.70626164  0.70074499 -0.10075192  0.1795    ]
 [ 0.          0.14231484  0.98982144 -1.763     ]
 [ 0.70795091  0.69907292 -0.10051151  0.179     ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h15D53_w20D59_e20D36_h_hook_side_90_cam1,
"0,0,3.14159265359,0.0,0.0,3.14159265359,0.0,0.0,0.0,0.0","[[ 0.      1.      0.      0.    ]
 [-1.      0.      0.     -0.0631]
 [ 0.      0.      1.     -0.075 ]
 [ 0.      0.      0.      1.    ]]",cube_h12D62_w20D39_e19D68,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.06309256]
 [ 0.          0.          1.          0.1484207 ]
 [ 0.          0.          0.          1.        ]]","[[-0.70626164  0.70074499 -0.10075192  0.1795    ]
 [ 0.          0.14231484  0.98982144 -1.763     ]
 [ 0.70795091  0.69907292 -0.10051151  0.179     ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h12D62_w20D39_e19D68_h_hook_side_90_cam1,
"0,0,3.14159265359,0.0,0.0,3.14159265359,0.0,0.0,0.0,0.0","[[ 0.      1.      0.      0.    ]
 [-1.      0.      0.     -0.0485]
 [ 0.      0.      1.     -0.075 ]
 [ 0.      0.      0.      1.    ]]",cube_h9D70_w20D20_e19D00,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.04851563]
 [ 0.          0.          1.          0.14501941]
 [ 0.          0.          0.          1.        ]]","[[-0.70626164  0.70074499 -0.10075192  0.1795    ]
 [ 0.          0.14231484  0.98982144 -1.763     ]
 [ 0.70795091  0.69907292 -0.10051151  0.179     ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h9D70_w20D20_e19D00_h_hook_side_90_cam1,
"0,0,3.14159265359,0.0,0.0,3.14159265359,0.0,0.0,0.0,0.0","[[ 0.     1.     0.     0.   ]
 [-1.     0.     0.    -0.07 ]
 [ 0.     0.     1.    -0.075]
 [ 0.     0.     0.     1.   ]]",cube_h14D00_w16D34_e13D78,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.07      ]
 [ 0.          0.          1.          0.11892178]
 [ 0.          0.          0.          1.        ]]","[[-0.70626164  0.70074499 -0.10075192  0.1795    ]
 [ 0.          0.14231484  0.98982144 -1.763     ]
 [ 0.70795091  0.69907292 -0.10051151  0.179     ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h14D00_w16D34_e13D78_h_hook_side_90_cam1,
"0,0,3.14159265359,0.0,0.0,3.14159265359,0.0,0.0,0.0,0.0","[[ 0.     1.     0.     0.   ]
 [-1.     0.     0.    -0.07 ]
 [ 0.     0.     1.    -0.075]
 [ 0.     0.     0.     1.   ]]",cube_h14D00_w13D40_e14D40,"[[ 1.     0.     0.     0.   ]
 [ 0.     1.     0.    -0.07 ]
 [ 0.     0.     1.     0.122]
 [ 0.     0.     0.     1.   ]]","[[-0.70626164  0.70074499 -0.10075192  0.1795    ]
 [ 0.          0.14231484  0.98982144 -1.763     ]
 [ 0.70795091  0.69907292 -0.10051151  0.179     ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h14D00_w13D40_e14D40_h_hook_side_90_cam1,
"0,0,3.14159265359,0.0,0.0,3.14159265359,0.0,0.0,0.0,0.0","[[ 0.     1.     0.     0.   ]
 [-1.     0.     0.    -0.07 ]
 [ 0.     0.     1.    -0.075]
 [ 0.     0.     0.     1.   ]]",cube_h14D00_w10D46_e15D02,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.07      ]
 [ 0.          0.          1.          0.12507822]
 [ 0.          0.          0.          1.        ]]","[[-0.70626164  0.70074499 -0.10075192  0.1795    ]
 [ 0.          0.14231484  0.98982144 -1.763     ]
 [ 0.70795091  0.69907292 -0.10051151  0.179     ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h14D00_w10D46_e15D02_h_hook_side_90_cam1,
"0,0,3.14159265359,0.0,0.0,3.14159265359,0.0,0.0,0.0,0.0","[[ 0.     1.     0.     0.   ]
 [-1.     0.     0.    -0.085]
 [ 0.     0.     1.    -0.075]
 [ 0.     0.     0.     1.   ]]",cube_h17D00_w16D34_e13D78,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.085     ]
 [ 0.          0.          1.          0.11892178]
 [ 0.          0.          0.          1.        ]]","[[-0.70626164  0.70074499 -0.10075192  0.1795    ]
 [ 0.          0.14231484  0.98982144 -1.763     ]
 [ 0.70795091  0.69907292 -0.10051151  0.179     ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h17D00_w16D34_e13D78_h_hook_side_90_cam1,
"0,0,3.14159265359,0.0,0.0,3.14159265359,0.0,0.0,0.0,0.0","[[ 0.     1.     0.     0.   ]
 [-1.     0.     0.    -0.085]
 [ 0.     0.     1.    -0.075]
 [ 0.     0.     0.     1.   ]]",cube_h17D00_w13D40_e14D40,"[[ 1.     0.     0.     0.   ]
 [ 0.     1.     0.    -0.085]
 [ 0.     0.     1.     0.122]
 [ 0.     0.     0.     1.   ]]","[[-0.70626164  0.70074499 -0.10075192  0.1795    ]
 [ 0.          0.14231484  0.98982144 -1.763     ]
 [ 0.70795091  0.69907292 -0.10051151  0.179     ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h17D00_w13D40_e14D40_h_hook_side_90_cam1,
"0,0,3.14159265359,0.0,0.0,3.14159265359,0.0,0.0,0.0,0.0","[[ 0.     1.     0.     0.   ]
 [-1.     0.     0.    -0.085]
 [ 0.     0.     1.    -0.075]
 [ 0.     0.     0.     1.   ]]",cube_h17D00_w10D46_e15D02,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.085     ]
 [ 0.          0.          1.          0.12507822]
 [ 0.          0.          0.          1.        ]]","[[-0.70626164  0.70074499 -0.10075192  0.1795    ]
 [ 0.          0.14231484  0.98982144 -1.763     ]
 [ 0.70795091  0.69907292 -0.10051151  0.179     ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h17D00_w10D46_e15D02_h_hook_side_90_cam1,
"0,0,3.14159265359,0.0,0.0,3.14159265359,0.0,0.0,0.0,0.0","[[ 0.     1.     0.     0.   ]
 [-1.     0.     0.    -0.1  ]
 [ 0.     0.     1.    -0.075]
 [ 0.     0.     0.     1.   ]]",cube_h20D00_w16D34_e13D78,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.1       ]
 [ 0.          0.          1.          0.11892178]
 [ 0.          0.          0.          1.        ]]","[[-0.70626164  0.70074499 -0.10075192  0.1795    ]
 [ 0.          0.14231484  0.98982144 -1.763     ]
 [ 0.70795091  0.69907292 -0.10051151  0.179     ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h20D00_w16D34_e13D78_h_hook_side_90_cam1,
"0,0,3.14159265359,0.0,0.0,3.14159265359,0.0,0.0,0.0,0.0","[[ 0.     1.     0.     0.   ]
 [-1.     0.     0.    -0.1  ]
 [ 0.     0.     1.    -0.075]
 [ 0.     0.     0.     1.   ]]",cube_h20D00_w13D40_e14D40,"[[ 1.     0.     0.     0.   ]
 [ 0.     1.     0.    -0.1  ]
 [ 0.     0.     1.     0.122]
 [ 0.     0.     0.     1.   ]]","[[-0.70626164  0.70074499 -0.10075192  0.1795    ]
 [ 0.          0.14231484  0.98982144 -1.763     ]
 [ 0.70795091  0.69907292 -0.10051151  0.179     ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h20D00_w13D40_e14D40_h_hook_side_90_cam1,
"0,0,3.14159265359,0.0,0.0,3.14159265359,0.0,0.0,0.0,0.0","[[ 0.     1.     0.     0.   ]
 [-1.     0.     0.    -0.1  ]
 [ 0.     0.     1.    -0.075]
 [ 0.     0.     0.     1.   ]]",cube_h20D00_w10D46_e15D02,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.1       ]
 [ 0.          0.          1.          0.12507822]
 [ 0.          0.          0.          1.        ]]","[[-0.70626164  0.70074499 -0.10075192  0.1795    ]
 [ 0.          0.14231484  0.98982144 -1.763     ]
 [ 0.70795091  0.69907292 -0.10051151  0.179     ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h20D00_w10D46_e15D02_h_hook_side_90_cam1,
"0,0,1.0471975512,0.0,0.0,1.0471975512,0.0,0.0,0.0,0.0","[[ 1.     0.     0.     0.   ]
 [ 0.     1.     0.    -0.17 ]
 [ 0.     0.     1.    -0.075]
 [ 0.     0.     0.     1.   ]]",cube_h17D24_w12D14_e11D72,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.08618736]
 [ 0.          0.          1.          0.10858174]
 [ 0.          0.          0.          1.        ]]","[[-0.70626164  0.70074499 -0.10075192  0.1795    ]
 [ 0.          0.14231484  0.98982144 -1.763     ]
 [ 0.70795091  0.69907292 -0.10051151  0.179     ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h17D24_w12D14_e11D72_h_equidistant_side_down_cam1,
"0,0,1.0471975512,0.0,0.0,1.0471975512,0.0,0.0,0.0,0.0","[[ 1.     0.     0.     0.   ]
 [ 0.     1.     0.    -0.17 ]
 [ 0.     0.     1.    -0.075]
 [ 0.     0.     0.     1.   ]]",cube_h15D03_w13D54_e13D19,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.07514587]
 [ 0.          0.          1.          0.11594273]
 [ 0.          0.          0.          1.        ]]","[[-0.70626164  0.70074499 -0.10075192  0.1795    ]
 [ 0.          0.14231484  0.98982144 -1.763     ]
 [ 0.70795091  0.69907292 -0.10051151  0.179     ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h15D03_w13D54_e13D19_h_equidistant_side_down_cam1,
"0,0,1.0471975512,0.0,0.0,1.0471975512,0.0,0.0,0.0,0.0","[[ 1.     0.     0.     0.   ]
 [ 0.     1.     0.    -0.17 ]
 [ 0.     0.     1.    -0.075]
 [ 0.     0.     0.     1.   ]]",cube_h12D82_w14D93_e14D66,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.06410438]
 [ 0.          0.          1.          0.12330373]
 [ 0.          0.          0.          1.        ]]","[[-0.70626164  0.70074499 -0.10075192  0.1795    ]
 [ 0.          0.14231484  0.98982144 -1.763     ]
 [ 0.70795091  0.69907292 -0.10051151  0.179     ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h12D82_w14D93_e14D66_h_equidistant_side_down_cam1,
"0,0,1.0471975512,0.0,0.0,1.0471975512,0.0,0.0,0.0,0.0","[[ 1.     0.     0.     0.   ]
 [ 0.     1.     0.    -0.17 ]
 [ 0.     0.     1.    -0.075]
 [ 0.     0.     0.     1.   ]]",cube_h15D21_w10D53_e10D19,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.07604149]
 [ 0.          0.          1.          0.10097234]
 [ 0.          0.          0.          1.        ]]","[[-0.70626164  0.70074499 -0.10075192  0.1795    ]
 [ 0.          0.14231484  0.98982144 -1.763     ]
 [ 0.70795091  0.69907292 -0.10051151  0.179     ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h15D21_w10D53_e10D19_h_equidistant_side_down_cam1,
"0,0,1.0471975512,0.0,0.0,1.0471975512,0.0,0.0,0.0,0.0","[[ 1.     0.     0.     0.   ]
 [ 0.     1.     0.    -0.17 ]
 [ 0.     0.     1.    -0.075]
 [ 0.     0.     0.     1.   ]]",cube_h13D00_w11D93_e11D67,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.065     ]
 [ 0.          0.          1.          0.10833333]
 [ 0.          0.          0.          1.        ]]","[[-0.70626164  0.70074499 -0.10075192  0.1795    ]
 [ 0.          0.14231484  0.98982144 -1.763     ]
 [ 0.70795091  0.69907292 -0.10051151  0.179     ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h13D00_w11D93_e11D67_h_equidistant_side_down_cam1,
"0,0,1.0471975512,0.0,0.0,1.0471975512,0.0,0.0,0.0,0.0","[[ 1.     0.     0.     0.   ]
 [ 0.     1.     0.    -0.17 ]
 [ 0.     0.     1.    -0.075]
 [ 0.     0.     0.     1.   ]]",cube_h10D79_w13D33_e13D14,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.05395851]
 [ 0.          0.          1.          0.11569433]
 [ 0.          0.          0.          1.        ]]","[[-0.70626164  0.70074499 -0.10075192  0.1795    ]
 [ 0.          0.14231484  0.98982144 -1.763     ]
 [ 0.70795091  0.69907292 -0.10051151  0.179     ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h10D79_w13D33_e13D14_h_equidistant_side_down_cam1,
"0,0,1.0471975512,0.0,0.0,1.0471975512,0.0,0.0,0.0,0.0","[[ 1.     0.     0.     0.   ]
 [ 0.     1.     0.    -0.17 ]
 [ 0.     0.     1.    -0.075]
 [ 0.     0.     0.     1.   ]]",cube_h13D18_w8D93_e8D67,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.06589562]
 [ 0.          0.          1.          0.09336294]
 [ 0.          0.          0.          1.        ]]","[[-0.70626164  0.70074499 -0.10075192  0.1795    ]
 [ 0.          0.14231484  0.98982144 -1.763     ]
 [ 0.70795091  0.69907292 -0.10051151  0.179     ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h13D18_w8D93_e8D67_h_equidistant_side_down_cam1,
"0,0,1.0471975512,0.0,0.0,1.0471975512,0.0,0.0,0.0,0.0","[[ 1.     0.     0.     0.   ]
 [ 0.     1.     0.    -0.17 ]
 [ 0.     0.     1.    -0.075]
 [ 0.     0.     0.     1.   ]]",cube_h10D97_w10D33_e10D14,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.05485413]
 [ 0.          0.          1.          0.10072393]
 [ 0.          0.          0.          1.        ]]","[[-0.70626164  0.70074499 -0.10075192  0.1795    ]
 [ 0.          0.14231484  0.98982144 -1.763     ]
 [ 0.70795091  0.69907292 -0.10051151  0.179     ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h10D97_w10D33_e10D14_h_equidistant_side_down_cam1,
"0,0,1.0471975512,0.0,0.0,1.0471975512,0.0,0.0,0.0,0.0","[[ 1.     0.     0.     0.   ]
 [ 0.     1.     0.    -0.17 ]
 [ 0.     0.     1.    -0.075]
 [ 0.     0.     0.     1.   ]]",cube_h8D76_w11D73_e11D62,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.04381264]
 [ 0.          0.          1.          0.10808493]
 [ 0.          0.          0.          1.        ]]","[[-0.70626164  0.70074499 -0.10075192  0.1795    ]
 [ 0.          0.14231484  0.98982144 -1.763     ]
 [ 0.70795091  0.69907292 -0.10051151  0.179     ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h8D76_w11D73_e11D62_h_equidistant_side_down_cam1,
